,Essay_set_id,Essay_id,Essay,rater_domain_1,rater_domain_2,domain1_score
1563,1.0,1568.0,dear local newspap think comput give bad effect peopl live instead use time wise get activ outdoor e insid hous comput play game chat friend peopl easili get overweight diabet medic right easili recommend workout go invit friend walk park way enjoy natur talk buddi instead onlin also get exercis notic also friend favor get good benefit outdoor partner get activ even bring friendship famili bond even closer might also improv self esteem look mirror feel great new healthi look bodi also one peopl alway depress feel lone bad mood advic could key solut workout activ help energi never thought stop lazi actual enjoy life wast time lazi go,4.0,3.0,7.0
1564,1.0,1569.0,effect comput peopl resin children peopl comput good peopl day peopl spleel time comput nt reall miss eye peopl adict peopl use comput like nut peopl think comput hurt eye time peopl speel comput speel time famili friend peopl help line comput thing peopl use comput like day comput mess eye peopl understand day think limeit peopl go comput,3.0,2.0,5.0
1565,1.0,1570.0,ye believ comput benefit societi talk peopl help learn lastli compot apart today technolog first comput realli progress old type writer use comput help today life differ reason comput help us learn find thing didnt know exampl project due likley probabl go know much go internet find ton thing like need water long locat anyth els abot also anoth reason comput help us learn say go new job interview idea even get type adress internet give direct even dont know favorit show tonight type answer right front secondli believ comput benefit societi talk peopl across state countri world even street facebook help well one best friend move away second grade christma found facebook talk catch havent seen year alon tak anoth reason someon mon dad away war oversea kid parent could talk use email skype yahoo instant messeng webcam telephon alon type back fourth could also use job buis talk co worker one worker webcam see thing go profit store etc lastli think comput actual help us technollog come long way exampl type someth would use type writer thing hard use today go onto type also spell check could email someon even chang font color size font much anoth reason iphon touch dont home could take either one use internet whatev want find app find long even order pizza technollog come long way agre comput help benefit societi talk peopl help learn new thing didnt knew final comput chang lot apart technolog,6.0,5.0,11.0
1566,1.0,1571.0,opinion think peopl get less time comput time exercis enjoy natur interact famili friend peopl spend time comput get stuck comput spend time like go park mall second opinion peopl get comput ever leav somewher far abl contact comput could get comput say free labtop could take far like airplan north carolina virginia wasington parti road trip ferri boat long island sound third opinion agre peopl comput might plan trip far away place new hous plane anerveriri new spot hunni moon gorgest place like ona peek hill hotel bed shape like heart fourth paragraph agre peopl comput count locat person hous locat might particular spot person fifth paragraph agre peopl abl get comput tell plan birthday parti child go someon hous visit like tennesse go see basketbal team anoth team call laker us caverlar conclus peopl abl get comput,3.0,4.0,7.0
1567,1.0,1572.0,dear concern comput whole lot day play game homework social think better thing exercis enjoy beauti natur importantli interact famili friend thing comput take away peopl get onto comput never want get look take much work energi use comput eat use comput day realli burn calori therefor gain weight comput make peopl feel lazi sometim therefor spend less time exercis good health exercis give energi good ever look window saw beauti natur comput chit chat peopl play onlin friend think miss everytim use comput wish could outsid play enjoy natur tree flower plant grass lot thing make earth peopl apreci thing next time comput think comput wast time anoth homeless child wander mayb look famili would like child doesnt famili type friend lot peopl think life without famili happen anyday believ instead wast time comput go interact famili friend even convers mayb show realli care conclus think comput wast time understand peopl say use comun peopl back didnt comput commun comput make spend less time exercis keep enjoy natur lastli interact famili friend go wrong listen someon use comput everyday,4.0,4.0,8.0
1568,1.0,1573.0,dear fine write letter explain believ comput posit effect peopl reason write letter peopl could contack friend famili far away place comput help leran differ part world also comput help peopl understand learn life believ believ comput posit effect peopl first believ comput posit effect peopl peopl could contack friend famili far away place exampl support reason peopl part world famili differ place cannot good contack go internet could friend famili chat show live friend live could famili live hard comput chat fun time show need comput catch friend famili believ comput posit effect peopl second believ comput posit effect peopl comput help learn differ part world exampl know anyth countri place could go internet research learn place show comput import anoth exampl project essay know could go comput look help project essay believ comput posit effect peopl final believ comput help understand learn life exampl know someth right wrong could look help show comput give advic anoth exampl comput could give idea tri new resipi sure make give inderig direct make food snack want believ other believ comput posit effect conclus believ comput posit effect peopl could contack friend famili comput help learn differ part world also comput help learn understand life would hope read reread letter consid believ comput posit effect peopl believ comput posit effect peopl,5.0,5.0,10.0
1569,1.0,1574.0,dear recent learn paper decid write comput benefit societi write letter say agre comput benefit societi first reason comput help peopl educ other allow peopl learn hand eye coordin final reason comput allow talk onlin friend lot store keep read first reason comput good societi comput help peopl learn thing start thing comput great way help school quicker way get educ exampl comput help studi test inform websit like second reason comput provid good educ comput help homework exampl major essay due next day go comput type quicker lot product rememb one time write final draft import essay last day sinc last day first thing librari type would took hour write took half hour type hear move next reason comput help societi comput help learn hand eye coordin hand eye coordin someth must peopl comput help mani reason first reason comput help learn yoga yoga someth help take away stress insid comput onlin video help use time actual go final reason comput help sport sport someth everyon love particip someth everyon like comput video show play sport enjoy much real life go last reason comput help societi abl talk friend onlin first reason talk friend websit call myspac websit talk friend grown extrem popular chat final reason onlin date want start date alway start onlin allow start new life without leav room probabl start rap thing heard reason comput help societi rap thing comput life one useful thing talk friend learn handey coordin get educ see comput rule mani reason one man opinion know peopl think,4.0,4.0,8.0
1570,1.0,1575.0,dear local newspap write talk effect comput peopl sinc two comput one laptop agre everi person like look stuff comput everyon comput look differ thing play game like checker comput somebodi els last reason chat peopl differ state even countri know everybodi like talk one anoth everyon comput search differ thing search place peopl basic search anyth internet right websit one time want go web look see went ask com type said ye show inform told address phone number name manag look place sometim everyon play type game could play internet game checker solitair even freecal type game alway go game game sinc use comput everyday onto six year old drive game sinc websit got play checker comput one day log onto play first drive comput game everyon comput chat peopl instead alway use phone call text peopl rais phone bill use comput chat want without wast minut cell phone know everybodi like talk text cell phone instead go internet find chatcom start chat bloge friend one time ran minut phone internet ask dad could use comput said yeah went local chatroom internet friend acount would easi us talk want join chat conclus think everyon like look place play game chat comput,4.0,5.0,9.0
1571,1.0,1576.0,comput intrest peic technolog work home work peopl might think comput wast time also might use comput anyway help peopl think comput help peopl happi comput invent think wast time comput that hear parent say time right well kid dont realli wast time compter could write paper class might play educ game comput even arent play game writin,4.0,4.0,8.0
1572,1.0,1577.0,dear peopl have use comput learn new thing cultur comput effect peopl posit way chang way peopl think look world expert even say comput chang way act home public also help speical learn read spell lot peopl use comput learn differ cultur help societi way edcut youth make mistak racial way comput help peopl learn thing besid racial way past also cultur proven news peopl state comput made citizen lose daili exerci peopl use comput studi also use find differ differ diet way strech bodi hurt themself less studi comput diet differ themself time said comput help fit also help stay know keep world one littl click get less minut see comput have chang societi also world that big impact,4.0,4.0,8.0
1573,1.0,1578.0,dear think although comput help sociti thire also pase problem exampl peopl adict comput dark area hour comput also help fact obess explain way thing teach youth could much hurt comput junki comput junki someon woke morn stay good past hour problem youth topic big problem must know brother addict laptop spend hour bedroom watch anim japanis cartoon eat anyth whole day never leav room mom get tire tri drag room quit get annoy littl comput isnt bad alot obeas grow problem nation comput arent help infact comput make matter wors item shipe extent obess person get use leav could lose littl wieght order offlin deliverd door market domino jade part issu stop onlin order comput great way learn thing also great way becom junki fat,4.0,5.0,9.0
1574,1.0,1579.0,dear believ comput posit effect peopl give abil talk peopl onlin friend also famili live far away also allow kind work done hand even allow peopl learn far away place peopl first comput posit effect peopl give abil talk peopl onlin friend also famili live far away exampl half famili live mom use internet commun secondli comput posit effect peopl allow homework cant done hand essay type hand written project school lastli comput posit effect peopl comput allow peopl learn far away place peopl exampl first came countri know much research learn great thing conclus comput effect peopl give abil talk peopl onlin friend also famili live far away also allow kind work done hand even allow peopl learn faraway place peopl,4.0,4.0,8.0
1575,1.0,1580.0,dear student hear peopl think good use comput other think waist time well good reason comput good technolog one reason book place want go sight want see good way use comput track rout even print map go hike how excers anoth reason comput good use onlin chat let say famili member live way comput want talk cost talk e mail good way use comput stay updat go famili member anoth reason learn learn mani differ cultur learn differ peopl live life ther cultur last reason great way use comput keep updat lafest thing like earthquak hati hurrican break stori storm headey way conclus use comput great way use sure peopl put bad sight use right way good sourc technolog,4.0,4.0,8.0
1576,1.0,1581.0,expert concern peopl spend much time comput believ correct kind would perfer comput chat friend line spend hour facebook point whole explor enjoy natir like spend less time famili friend comput twenti four hour day seven day week suppos get enough exers well problem get exers might disagre truth move hand mous count recent survay conduch said kid comput weight indang weight sad think technolog taken much ruin poepl live go comput alway sure ride bike go hike famili time softbal practic abl go comput anyway beauti thing natur us miss outdoor one thing us take advantag us seen day lili night new one grow next day facin might see comput screen front face kid realli learn balanc tecknolog import thing life like protect natur exercis ye know disagre say say rain forest member websit true help would feel whole lot better exampl could get group clean street neighborhood help plant tree park import thing life famili friend technolog get way loos everyth one thing alway love famili friend cours famili importand would kid want comput famili picnic technolog take life cloud vision import thing life offer sometim wish littl kid run bare foot field parent could got chair sit three hour straight took hike famili might make much sens famili person better instant messag someon meet live half way across world know ton peopl go disagre read think technolog ruin peopl live think comput like sugar sweet coat byt get full forc trap let go comput ruin live expert right worri peopl health us get exers spend time natur famili friend often sit chair glu comput screen,5.0,6.0,11.0
1577,1.0,1582.0,dear agre comput benefit societi sure find comput benefit societi interact other onlin easi find entertain extrem help profit beleiv comput societi friendli argu statement one thing love comput easili interact peopl whether mile away right neighborhood could chat push button instanc friend infam facebook account go onlin click chat box click name talk better part share person detail phone number etc chat facebook wow easi ever turn scan channel say good comput there alway someth watch wheth old new fake real live comput mani thing tool watch could pull browser go video site watch wonder varieti fill atleast million video watch uplod per day infact view video day without notic look stand could type look action type chan basic comput bad wide web thing state two thing come attent comput also extrem help say extrem big test report due tomorrow studi onlin go googl type project subject get result fraction second depend bandwidth comput also profit know two peopl made googl dirt rich made compani make mostli use comput system comput extrem help profit exactli beleiv comput benefit societi comput let interact keep entertain help profit quit frankli beleiv comput societi benefitci thank time,5.0,5.0,10.0
1578,1.0,1583.0,dear think good thing peopl spend much time comput one reason type learn hand eye corrdin anoth reason comput time good time could save money thing last reason thing second comput would normali take hour hand eye coordin importand thing exampl walk street basebal fli abl cach time bin comput taught hand eye coordin lot way get like play sport writ play thumb learn type far best way use skill r kid adult troubl pay phone bill guss need phone use comput call peopl sensa free also wont realli need cell phone everyth quicker comput anwway last harder poepl steel lose comput cell phone ever got upset tre look peic format book well done hour look use comput get outsid play game time take hour homework comput probli take minut hand eye coordin troubl bill take long look thing mean think good peopl spent hope agre,4.0,4.0,8.0
1579,1.0,1584.0,alot peopl differ idea believ comput benefit societi one believ comput use mani thing first reason believ one lot school need student project second comput game help kid learn third believ good way relax first reason believ comput good mani kid school need school lot project might need type get pictur comput would way could also persuass wait piec would need comput type make look better mani peopl might say could write believ type might faster neater peopl second reason believ comput good mani good game help peopl know mani differ game text readabl comput good good way relax aint peopl get home work tire instead go sit couch whole night could go comput fun game littl mani peopl say watch tv go comput thing play educ game might ok someth fun comput everi often conclus believ comput good one mani kid need school second lot educ game good way relax,5.0,4.0,9.0
1580,1.0,1585.0,member well known captiv newspap think effect peopl own comput good bad well think neg comput effect peopl would like polit disagre certain could sway agre comput posit mani reason internet resourc use school work question comput give peopl someth otherwis noth allow peopl talk other onlin mani great effect comput peopl everybodi question agre often peopl know answer right top head research key answer question time go librari spend hour search answer would take matter second find comput everi student employe person spend time look answer far mani thing internet comput allow peopl find answer quickli actual improv peopl knowledg perform work school see posit effect comput ever bore certain everyon get bore instead sit around noth peopl go comput mani activ contrari peopl belief excel way spend wast time sort educ game mind buggl puzzl comput certain see much better thing sit front effect posit brain challeng boredom vanish also hand eye coordin greatli improv activ mani posit comput effect peopl boredom peopl friend human want keep close contact close friend move away want lose friendship right peopl write letter time consum show deliveri respons posit effect comput allow keep contact onlin friend famili instant messag email great resourc talk other comput keep friend togeth save famili drift apart also good coupl parent keep touch partner children away posit effect agre see feel strongli comput posit effect peopl good research someth someon truli bore enabl friend famili stay close via onlin commun strongli urg chang opinion neg posit effect comput everyon choos opinion know prove wise agre,4.0,5.0,9.0
1581,1.0,1586.0,dear newspap peopl use less time comput effect lifestyl instead use comput time shoul exercis hang friend famili enjoy natur first comput bring lot obes bring lazy make peol went exercis peopl start exercis least around lazy go least go walk instead use electr also around electr bill go go exercis instead use comput secondli peopl need start enjoy natur inste comput time peopl go green start recyl worri somebodi said myspac facebook also start recyl wor natur earth would greener last reson friendler famili time enstead comput time comput make break away famili friend worri what happen internet peopl get comput time chill famili friend conclus reason peopl wont use comput much kick back chill friend famili exercis enjoy natur,4.0,3.0,7.0
1582,1.0,1587.0,dear editor think peopl spend much time comput peopl get less exersic spend enough time outdoor dont spend much time famili friend exers import part one daili schedu friend exersic everyday healthiest person know rare spend anytim comput know someon almost compleat oposit hardli ever exersic spend hour comput day also diagnos diabeti obes type health problem face lack exersic much comput time expert say peopl get least minut exersic everi day peopl spend time comput almost imposs studi done show kid age obes risk becam obes get enough exersic want number increas problem peopl face much time comput peopl spend less time outdoor time insid desk friend spend way much time comput enough outsid fail scienc poject comput rathern outsid compar leav differ tree doctor child phycologist ask kid would rather play outsid comput said comput show peopl comput young want comput outsid number opinion high lastli problem peopl spend enough time famili friend mean face face time video chat friend facebook caus tension relationship friend go famili reunion stay home comput next famili get togeth ostris go reunion high guidanc counselor say friendship ruin kid dont spend enough face face time friend comput god reason less time comput time exers outsid famili friend make life happier healthier,5.0,5.0,10.0
1583,1.0,1588.0,dear local newspap student promot higher grade level teacher requir research paper opinion comput help complet research paper content best make student parent happi see child paper advanc technolog advanc technolog teach hand eye coordin give abil learn far away place peopl even allow peopl talk onlin peopl begin advanc technolog beacaus teach hand eye coordin recent poll seen time magazin show peopl use comput larg increas coordin peopl clumsi poorli coordin profession tenni player start use comput alway would play tenni live bad choic poorli coordin alway miss tenni ball match decid stop start use comput coordin improv bare miss tenni ball advanc technolog improv teach hand eye coordin anoth reason advanc technolog give peopl abil learn far away place peopl writer peopl like research place go vacat buis trip would like know know anyth vacat destin like know dinner tonight clearli unreason recent studi show person know vacat destin enjoy thu vacat go one profit airplan compani also know differ cultur peopl far away place give peopl better perspect world live thu advanc technolog give abil learn far away place peopl furthermor advanc technolog allow peopl talk onlin peopl creator onlin chat program help peopl commun benefici everybodi exampl help peopl connect former friend also benefici student forget homework assign log onto ask classmat recent articl found show onlin chat program help peopl commun advanc technolog allow peopl talk onlin peopl conclus advanc technolog improv hand eye coordin teach peopl far away place peopl allow peopl talk onlin peopl vote decis pleas take part support advanc technolog benefici everybodi thank time,5.0,5.0,10.0
1584,1.0,1589.0,dear editor morn sister wake go school use cell phone set alarm year ago mom would come tell us time get one small devic carri around us work everyon cellphon much allow peopl talk one anoth two differ place play game go advanc technolog make us selfish one approv starter new improv gadget time consum thing world could someth help fun product agre mean consid idea could hit gym studi school test quizz teenag would much better shape physicli mentali aunt former physisist said rate student kid grow increasingli obes new idea involv phone pod complet sicken time spend use item oppos idea activ clearli see grow less energet much careless time furthermor advanc today societi push boundri internet safeti sure peopl might claim block peopl sometim someon post someth web alway hide well enough could blackmail one friend commit crime right happen one cousin last year polic took long time find kidnap person kidnap hid evid chain blackmail see import spend less time silli comput suck us virtual world sometim bloodi war like brother learn swear new advanc game fight game implor compani make righti decis write help pull us butt get us go strong hope take advic thank extrem valuabl time effort,5.0,5.0,10.0
1585,1.0,1590.0,dear local sit couch think vacat know definit want take trip somewher creativ write notebook scatter know quickli contact someon could help idea countri plan visit take last look notebook strewn closet look much like tornado swept find solut highest shelf laptop first highli agre peopl think comput use three effect peopl use use fantast compar person laptop one without person laptop busi busi person convers mani peopl long distanc part use e mail travel place peopl fingertip howev person without laptop could busi move place place meet peopl schedul could chaotic convers chat system fast effect take stori exampl mom hate wast instead drive friend save money time addit happen writer write often everyday mani notebook written much year notebook pile room organiz tool could help situat laptop cours one laptop comput store bunch edit breez anyon data write would crazi comput room notebook buy singl comput ton space back tell comput encourag user organ respect comput resourc million page inform similar librari think librari imagin comput one walk around seek inform knowledg mere click away argu comput websit entir reliabl beg differ specif websit comput suffix like org gov even edu websit contain proven factual inform great resourc research use comput acquir greater knowledg found comput benefici effect made intellg person conclus strong opinion use comput gain noth posit effect includ money ga save convers email organ increas intellig read decid take creativ write laptop learn storm,6.0,5.0,11.0
1586,1.0,1591.0,dear local newspap come attent ask peopl tell opinion effect comput peopl opinion comput good effect reason think kid comput instead homework peopl exercis much alway comput spend much time famili friend mani kid go comput night never get homework read articl said comput number one problem kid homework peopl get distract comput never end anyth els eight ten kid say sometim homework get distract comput interview student grade said class inastli get homework done sometim forget comput realli reason comput good electron kid get homework done bad thing sinc peopl alway comput get exercis much instead sit play game comput found quot articl read sinc start spend lot time comput gain weight exercis exercis go outsid import thing peopl cannot alway comput nine ten peopl say sinc start go comput lot gone outsid exercis interview women said go comput realiz good need exercis peopl get distract comput never go outsid exercis anymor still reason comput good spend time famili friend import thing comput peopl much anymor magazin read said peopl spend time friend famili comput instant messag comput keep peopl spend time togeth nine ten famili say realiz spent much time togeth comput interview kid said spend lot time famili friend mostli comput instant messag comput deffinit good thing famili reason think comput good effect peopl kid comput homework peopl exercis much spend much time famili friend,4.0,5.0,9.0
1587,1.0,1592.0,comput cool werpsit com nede time lemt lo menteno love compuet nede make comput grene compur,1.0,1.0,2.0
1588,1.0,1593.0,peopl world start use comput think extrem posit effect peopl comput fun game help thing well exampl amaz thing comput teach hand eye coordin give peopl world chanc learn place peopl cultur far away place last hit least anoth way allow peopl talk onlin friend let explain positv effect comput million peopl use one comput today great thing hous ga play video game also help educ young children teen parent even grandpar use comput os much learn instanc let say socic histori countri know thing log onto comput find reliabl websit boom learn fact would never know log onto comput comput also great way practic get better use hand eye coordin first need learn key posit keyboard skill tri look comput screan work finger key help hand eye coordin caus type much slower would look screen comput trueli unbeliev one peopl parent get phone use much cost without even cost text well comput help problem aswel bunch differ way talk friend famili comput exampl could use instant friend facebook learn somebodi comp hanndi let recap learn comput help peopl learn differ place world help w hand eye coordin let talk friend think comp everi household,5.0,5.0,10.0
1589,1.0,1594.0,dear mani peopl say comput bad effect peopl came disagre comput make live much easier talk peopl seen read see place thought would never know inst hand write book typr find reson show comput bad effect peopl imagin facebook type best friend high school name pop net next day happi connect that kind thing happen everday peopl reconnect happen facebook internet reconect friend famili talk boss next door even send pictur new born babi mother live comput realli allow us reconect lost inport know noth cultur would life like comput instantli learn unlik go ad type place pick size want look use comput ago peopl would write everth word word letter letter comput dont worri page paper type softwear even paper edit right spot great school children adult dissn proposl done quickli easili comput mani peopl say comput bad effect peopl advanc technolog site get easier give time thing bad effect comput effect help ness,4.0,4.0,8.0
1590,1.0,1595.0,dear local newspap opinion effect comput peopl help make everi day life easyier first chat peopl long distanc also make home work find inform lot easyier well last least noth els play game watch video onlin one best thing comput go onlin chat friend even across countri still chat free also get touch send mail soon log get messag best forget write home work go onlin ask one friend besid talk peopl homework comput well make word document type key let say lot better write pencil mention type paper lot neater also report someth look internet get endless inform comput last least play game comput whenev someon bore noth turn comput play favorit game fun teach hand eye coordin well peopl say money game littl know million free onlin game age play great bore day noth els summari effect comput peopl help make everyday life easyier chat peopl long distanc even make home work much easyier complet mention fun game peopl play bore noth strongli beliv comput posit effect peopl thing offer help us thank,4.0,4.0,8.0
1591,1.0,1596.0,dear agre comput posit effect peopl teach hand eye coordin give abil learn faraway place peopl allow peopl talk onlin peopl peopl see comput posit effect peopl spend time comput great way enhanc hand eye coordin also teach type fast type import skill need job import throuhout school teach us type also use hand eye coordin load keep eye move arm hand hit comput help mani way ever look like would found comput comuput give peopl abil learn faraway place peopl get pictur import citi place knowledg peopl lie ye would social studi look but much easier faster onlin comput save time make life easier comput learn advanc everyday give oppurtun talk peopl onlin whether world street order need web sold comput store alreadi instal comput abl talk peopl onlin realli great thing fast way learn person mayb one differ countri almost like pen pal last comput peopl say comput neg effect peopl say peopl spand much time comput exercis also say interact famili friend thing manag time day comput think everyon say comput posit effect one last invent creat would like thank f reader time hope hat support idea,4.0,5.0,9.0
1592,1.0,1597.0,north courier would like give opinion usag comput person support advanc technolog believ comput posit effect peopl ran benefit peopl mani way three import way help hand eye coordin give peopl anoth sourc retain knowledg lastli realis anoth way peopl commun hand eye coordin awesom skill societi countri revolv around sport hand eye coordin realli help use comput realli help har train hand eye sport basebal basketbal mani use comput hand eye coordin realli help develop world class athlet also live countri mani driver car road problem bad driver improv coordin mayb number car accid fatal involv automobil decrea well comput help hand eye coordin yoe ask tell peopl use fun game site like lunios com websit game brain train help hand eye coordin concentr memor problem solv help brain categori cute fun littl game see need improv hand eye coordin could mani posit thing countri cam improv comput retain knowledg cultur place peopl miscellan thing make amaz thank comput inform besid book internet comput know want type subject search engin like googl yahoo peopl learn wonder interest inform thing never known also help kid like find inform report truli learn internet learn mayb differ element compound even definit word sucess get much knowledg comput internet commun anoth huge part daili live peopl home phone call phone one dont need meen commun comput use instant email twitter myspac well comput give peopl phone anoth way commun other even phone someon known oversea instead wast money long distanc use one system mention thing goe militari phone call home commun via comput commun via comput anoth reason comput import conclud letter north courier shall restat support technolog posit effect peopl posit effect major teach hand eye coordin help peopl anoth sourc gain knowledg lastli allow anoth way commun peopl tell comput benefit societi posit effect,6.0,5.0,11.0
1593,1.0,1598.0,dear local newspap think effect comput peopl bad stop mean get wrong comput help peopl lot peopl go everyday comput get virus much activ comput hope persuad horribl effect comput peopl know mani peopl use comput well accord billion peopl use comput worldwid problem face today mani peopl comput teen accord teen spend time comput facebook common place find teen would know facebook one almost year see peopl one friend want get one said one one want get one found half grade facebook word honestli think comput addict especi worldwid account like facebook mani peopl comput must stop addit anoth reason comput occasion get virus accord com averag adult get virus year friend comput type report comput shut second comput said viru next day told report viru wipe inform virus caus comput shut hard reboot place made viru scan mcafe sometim catch viru peopl say viru cought viru scan comput freez delet viru virus must termin comput work properli that anoth reason comput affect peopl bad way furthermor peopl think comput everyth wrong lot activ comput accord burn averag person age spend hour comput mani option activ like call friend get togeth invent cell phone play sport read book spend time famili spend time comput teen comput alot tend get lower colleg later life final reason bad effect comput conclus comput caus bad influenc due virus much time thing hope see point pleas send respons soon possibl,5.0,5.0,10.0
1594,1.0,1599.0,dear believ comput necessari believ help us learn say book peopl believ help hand eye coordin play catch believ internet teach peopl faraway place say visit place know type comput comput book definetli would conqur whomev root book good book healthi read book comput one two thing unhealthi unethn read book comput even could fun turn page beauti paperback hard cover book believ learn much read book real book type comput clicketi clicketi say learn learn type without look hand eye coordin say natur go side throw ball one anoth real way show hand eye coordin fun game easi plu teach hand eye coordin want surf web find nice vacat spot realli visit place flip coin head tail pick head stop surf web get info place go fli surf totali radic wave surf real wave next artifici one dude restat comput might seem okay guess bad cup coffe take time away comput go read book play game catch know how trip know definetli experi sure,4.0,5.0,9.0
1595,1.0,1600.0,dear realli think nt comput think well say comput everyth need info game school websit cloth other say reason say good addict clearli think appropri comput absolut help us learn whatev need learn comput want learn place besid one live could find comput rememb one time look word dictionari look comput thought magnific love comput connect famili far away place noth better could talk famili day wherev want comput everyth info need get comput let stay alert happen today world realli work hand eye coordin brilliant say comput good peopl enjoy natur peopl start want get hous spend time famili addict say exercis noth get fat skinni healthi disagre like right side stori kid chanc comput best definit baddest read could nt agre agre never disagre big question choos hard decis make,4.0,4.0,8.0
1596,1.0,1601.0,dear read paper weekli local event abl retriev inform contreversi deal effect comput one think comput come one greatest invent ever creat chang societi ask posot way first reason knowledg comput possess practic discov anyth blink eye oposs book go librari time consum comput take less time get inform also hold much larg amount inform librari store comput hold knowledg almost everyth imagin best right fingertip anoth great characterist comput abil let peopl mile apart convers freeli might greatest thing comput chat onlin completeley eras hassel phone bill carri around cell phone speak friend half way around world cost amaz one thing faulti comput overusag children although signific problem comput fault kid limit comput excersis fun friend problem like influenc mani com dislik comput must understand time children spend comput entir parent hope persuad enough agre thought give comput chanc im sure satisfi,4.0,4.0,8.0
1597,1.0,1602.0,dear editor comput good effect human reason interact friend famili know comput portabl still get outsid last peopl research place want go vacat reason comput good effect human begin see peopl person way commun comput mani way chat room type eachoth take friend exampl use live friend famili buisi came along buisi transfer way thank god comput wise would abl commun friend person transfer far away home fact show peopl comput tend talk friend famili often whenev need gene phsychyatrist state someon famili leav go buisi famili start reli comput commun want lose friend famili member moreov comput portabl comput portabl see natur still use comput get job done take cousin teacher alway student grade weekend bum could never get outsid birthday got portabl comput allow go outsid job get fresh air see natur one mani lucki peopl happen shown teacher buy portabl comput see natur get fresh air job prove teacher get fresh air job make valuabl mistak even get sick would teacher want get sick fresh air healthi work door lastli comput work commun friend famili research place vaction aunt alway dream go vacat find inform fun outdoor place got hand comput way found fun place left countri week person happen fact show peopl hesit go vaction know countri place,5.0,5.0,10.0
1598,1.0,1603.0,local newspap think use comput neg effect peopl believ advantag use given technolog advantag use give peopl chanc chat peopl allow make friend day peopl even watch show comput websit allow search anyth watch peopl make email download music sever thing children age even move use comput play game cousin play game time even know search someth comput peopl think give neg effect realli peopl think come realiti step life goe let say girl comput parent think comput spoil children technolog spoil children girl goe school friend ask give e mail everi time friend ask email make excus tri avoid subject time made excus mani time go make excus suppos one day friend find comput embarass front everyon tri say see around go comput also save time type instead write whole make write cursiv would like reed letter hope understand point next time see person think comput give neg effect peopl tell advantag comput benefit societi around,4.0,4.0,8.0
1599,1.0,1604.0,although mani peopl love comput pali video game cyber chat know bad comput even though experi great time comput know bad short exampl experi problem comput stay comput long heat caus stop work anoth problem side effect get headach stare screen long headach time becom even worst even get poor vision comput comput also addict addictit comput becom less close famili friend caus social life minim also addict work way daili routin caus play daili thatn averag person person also chang social life routin lastli comput danger child get one accidentlli link heimself dirti bad websit neg comput computer child probal shown thing like word pornograph featur thing allow access comput comput addict caus problem danger wrong opinion stop think comput,4.0,4.0,8.0
1600,1.0,1605.0,dear local newspap think effect comput good reason think get lot knowledg contact peopl live near seen first reason think effect comput good get lot knowledg one exampl would want make meal find ordinari,4.0,4.0,8.0
1601,1.0,1606.0,want child suce life comput valuabl everyday life comput help children get educ independ how anyan tell new use comput get colleg take note quickli fall behind whycomput import everyday life comput import child get proper educ need children use thev internet student studi one grade ahead best classmat dr comput cope say use comput research topic went leperdi comput see comput valuabl item use everyday life comput import everyday life help children independ learn use differ part internet children use internet like succeed colleg know websit go get chanc children succeed colleg get higher pay job comput expect say son smart alway comput look new fact idea pop head student hard get comput valuabl everyday life comput impot look site help eat health food adult health food like live even year life bodi health condit eat fruit drink keep bone strong fall older see use internet help use right way use internet help success person want life,4.0,5.0,9.0
1602,1.0,1607.0,dear ever concern think peopl spend way much time comput exercis much peopl sit insid day instead go outsid enjoy natur famili spend less time togeth comput talk comput becom neg influenc peopl today peopl need exercis live keep us healthi fast food place popl need exercis ever peopl want exercis comput go staticst comput hous said would much rather comput outsid grader even student want exercis could spend time comput human long live beauti natur outsid enjoy surround would rather th comput exampl would rather spend day comput enjoy amaz natur around us student enjoy natur everi week young girl never apperci natur parent made stay month love natur got boar day day comput famili friend huge part life want apart big event comput talk whenev email video big event would much better hapen around grandpar use come soccer game dornot mom record watch like much better soccer game famili one want event show event happend everyon want share event famili comput great make famili friend come see comput take away beauti natur surrond us limmit exercis make gain weight unhealthi urg use comput less exercis see famili enjoy natur,5.0,4.0,9.0
1603,1.0,1608.0,think comput arthridi finger loss vision also go side get fresh air good sit comput get arthrit finger also deis call carpel tunnel realli grasp anyth anymor grandma arthrit finger comput dish time somth complain finger hert think dish think key bore much damg effect rest life mon alway toll sir front long go blind well magesen said sit front comput long parshel blind sit front comput face book somth what differ parshel blind good go side somtim get fresh air go walk someway stay shape get obes die sit front comput need get exercis everi day stay fit health way stead eat junk food drink soda sure ok go comput look health stuff im gete good go comput somtim unhealthi sit infront need health stay aliv sit infront day result good reson think comput bad sit infront day,4.0,4.0,8.0
